   82 ZINC00001179 ZINC 2.252e+03   2.02e-38 -49.6    0        0        -49.6      0  3  3 0.27
   76 ZINC00009808 ZINC 1.918e+03   4.33e-39 -58.8    0        0        -58.8      0  3  3 0.23
   81 ZINC00001179 ZINC 1.829e+03   1.16e-38 -49.1    0        0        -49.1      0  3  3 0.23
   83 ZINC00001223 ZINC 1.754e+03   3.17e-38 -54.7    0        0        -54.7      0  3  3 0.21
   86 ZINC00001708 ZINC 2.371e+03   1.47e-38 -47.4    0        0        -47.4      0  3  3 0.09
   80 ZINC00000968 ZINC 2.598e+03   1.52e-38 -52.4    0        0        -52.4      0  3  3 0.26
   85 ZINC00001350 ZINC 2.024e+03   1.66e-38 -58.2    0        0        -58.2      0  3  3 0.28
   87 ZINC00001708 ZINC 2.356e+03   1.53e-38 -56.4    0        0        -56.4      0  3  3 0.39
   84 ZINC00001223 ZINC 2.015e+03   1.66e-38 -50      0        0        -50        0  3  3 0.23
   90 ZINC00001949 ZINC 2.006e+03   1.62e-38 -58.5    0        0        -58.5      0  3  3 0.23
   89 ZINC00001940 ZINC 2.177e+03   2.51e-38 -54.9    0        0        -54.9      0  3  3 0.19
   91 ZINC00001949 ZINC 2.475e+03   2.43e-40 -51.5    0        0        -51.5      0  3  3 0.09
   88 ZINC00001940 ZINC 2.318e+03   4.19e-38 -50.3    0        0        -50.3      0  3  3 0.15
   94 ZINC00001952 ZINC 2.544e+03   1.38e-38 -49.8    0        0        -49.8      0  3  3 0.13
   93 ZINC00001949 ZINC 2.162e+03   2.3e-38  -68      0        0        -68        0  3  3 0.42
   95 ZINC00001952 ZINC 1.911e+03   2.99e-38 -53.6    0        0        -53.6      0  3  3 0.28
   92 ZINC00001949 ZINC 2.323e+03   3.56e-38 -48.9    0        0        -48.9      0  3  3 0.39
   98 ZINC00002020 ZINC 2.371e+03   2.72e-38 -61.1    0        0        -61.1      0  3  3 0.47
   99 ZINC00002020 ZINC 2.049e+03   -9.23e-39 -51      0        0        -51        0  3  3 0.12
   97 ZINC00001959 ZINC 2.356e+03   5.6e-39  -45.2    0        0        -45.2      0  3  3 0.32
  102 ZINC00002115 ZINC 2.160e+03   7.17e-39 -55.1    0        0        -55.1      0  3  3 0.18
   96 ZINC00001959 ZINC 2.238e+03   3.66e-39 -56.5    0        0        -56.5      0  3  3 0.20
  101 ZINC00002115 ZINC 2.247e+03   1.85e-38 -44.5    0        0        -44.5      0  3  3 0.33
  103 ZINC00003275 ZINC 2.156e+03   -1.31e-39 -51.8    0        0        -51.8      0  3  3 0.33
  100 ZINC00001460 ZINC 2.203e+03   1.26e-39 -50.2    0        0        -50.2      0  3  3 0.31
  106 ZINC00003291 ZINC 2.200e+03   3.8e-38  -50.2    0        0        -50.2      0  3  3 0.17
  105 ZINC00003291 ZINC 2.258e+03   2.27e-38 -56.8    0        0        -56.8      0  3  3 0.19
  107 ZINC00004005 ZINC 1.869e+03   8.44e-40 -53.6    0        0        -53.6      0  3  3 0.12
  104 ZINC00003285 ZINC 2.343e+03   1.25e-38 -50.9    0        0        -50.9      0  3  3 0.25
  110 ZINC00007231 ZINC 2.015e+03   1.96e-38 -62.1    0        0        -62.1      0  3  3 0.28
  109 ZINC00007231 ZINC 2.361e+03   2.49e-38 -58.1    0        0        -58.1      0  3  3 0.17
  111 ZINC00007231 ZINC 2.276e+03   3.19e-38 -56.9    0        0        -56.9      0  3  3 0.17
  108 ZINC00005882 ZINC 2.177e+03   1.8e-38  -58.4    0        0        -58.4      0  3  3 0.20
  114 ZINC00008580 ZINC 1.908e+03   2.7e-38  -50.8    0        0        -50.8      0  3  3 0.43
  113 ZINC00008580 ZINC 1.612e+03   1.62e-38 -40.2    0        0        -40.2      2  3  3 0.23
  115 ZINC00009539 ZINC 2.259e+03   -6.69e-39 -53.7    0        0        -53.7      0  3  3 0.24
  118 ZINC00009552 ZINC 2.319e+03   1.83e-38 -54.2    0        0        -54.2      0  3  3 0.17
  112 ZINC00007231 ZINC 2.281e+03   3.09e-38 -54.9    0        0        -54.9      0  3  3 0.11
  117 ZINC00009552 ZINC 2.317e+03   1.2e-38  -54.4    0        0        -54.4      0  3  3 0.17
  119 ZINC00009552 ZINC 2.311e+03   1.69e-38 -53.8    0        0        -53.8      0  3  3 0.17
  122 ZINC00009609 ZINC 2.273e+03   1.1e-38  -53.4    0        0        -53.4      0  3  3 0.34
  116 ZINC00009539 ZINC 2.314e+03   5.04e-38 -49.6    0        0        -49.6      0  3  3 0.03
  121 ZINC00009609 ZINC 2.104e+03   1.49e-38 -60.8    0        0        -60.8      0  3  3 0.32
  126 ZINC00000557 ZINC 1.978e+03   2.04e-38 -45.8    0        0        -45.8      0  3  3 0.45
  120 ZINC00009552 ZINC 2.571e+03   2.5e-38  -53      0        0        -53        0  3  3 0.26
  123 ZINC00006494 ZINC 2.028e+03   1.47e-38 -44.7    0        0        -44.7      0  3  3 0.37
  125 ZINC00006521 ZINC 2.147e+03   2.45e-38 -46.8    0        0        -46.8      0  3  3 0.14
  130 ZINC00004052 <0>1 1.232e+03   -44      -6.62    0        0        -50.7      1  3  3 0.04
  124 ZINC00006494 ZINC 1.969e+03   2.41e-38 -45.3    0        0        -45.3      0  3  3 0.51
  127 ZINC00001702 ZINC 2.046e+03   1.17e-38 -42      0        0        -42        0  3  3 0.57
  129 ZINC00004052 <0>1 1.127e+03   -49      -10.9    0        0        -60        0  3  3 0.11
  134 ZINC00004993 ZINC 2.467e+03   1.12e-38 -43.2    0        0        -43.2      0  3  3 0.20
  128 ZINC00003697 ZINC 1.961e+03   1.85e-38 -47.2    0        0        -47.2      0  3  3 0.38
  131 ZINC00004056 <0>1 1.318e+03   -49.3    -2.41    0        0        -51.7      0  3  3 0.08
  133 ZINC00004342 <0>1 1.230e+03   -48.4    -5.87    0        0        -54.2      3  3  3 0.01
  138 ZINC00006292 ZINC 2.227e+03   -7.43e-39 -39.4    0        0        -39.4      0  3  3 0.21
  132 ZINC00004072 <0>1 1.479e+03   -47.6    -6.41    0        0        -54        3  3  3 0.00
  135 ZINC00004993 ZINC 2.373e+03   2.75e-38 -43.1    0        0        -43.1      0  3  3 0.42
  137 ZINC00006284 ZINC 2.160e+03   8.1e-39  -41.2    0        0        -41.2      0  3  3 0.45
  142 ZINC00007127 <0>1 1.307e+03   -37.8    -11.2    0        0        -49        8  3  3 0.00
  136 ZINC00005429 ZINC 2.267e+03   2.3e-38  -48.5    0        0        -48.5      0  3  3 0.60
  139 ZINC00007127 <0>1 1.264e+03   -25.3    -9.59    0        0        -34.8     10  3  3 0.21
  141 ZINC00007127 <0>1 1.242e+03   -26.5    -11.8    0        0        -38.3      8  3  3 0.10
  146 ZINC00009781 ZINC 2.312e+03   2.17e-38 -43.9    0        0        -43.9      0  3  3 0.27
  140 ZINC00007127 <0>1 1.277e+03   -48.8    -9.05    0        0        -57.9      4  3  3 0.02
  143 ZINC00009203 <0>1 1.353e+03   -22.9    -8.88    0        0        -31.7      9  3  3 0.05
  145 ZINC00009599 <0>1 1.592e+03   -49.7    5.44     0        0        -44.2      6  3  3 0.00
  150 ZINC00000417 ZINC 2.065e+03   2.64e-38 -41.8    0        0        -41.8      0  3  3 0.30
  147 ZINC00000884 ZINC 2.116e+03   1.3e-38  -49      0        0        -49        0  3  3 0.49
  149 ZINC00001703 <0>1 1.201e+03   -9.63    -21.9    0        0        -31.6      9  3  3 0.22
  144 ZINC00009486 ZINC 2.231e+03   1.53e-38 -42      0        0        -42        0  3  3 0.46
  154 ZINC00004941 <0>1 1.371e+03   -59.4    0.362    0        0        -59        0  3  3 0.01
  151 ZINC00000417 ZINC 2.041e+03   2.25e-39 -40.6    0        0        -40.6      0  3  3 0.32
  153 ZINC00004896 <0>1 1.575e+03   -24.8    -11.8    0        0        -36.6      9  3  3 0.03
  148 ZINC00001703 <0>1 1.191e+03   -32.1    -24.5    0        0        -56.6     10  3  3 0.27
  158 ZINC00006545 ZINC 1.781e+03   1.49e-38 -37.1    0        0        -37.1      2  3  3 0.37
  155 ZINC00006545 ZINC 2.078e+03   2.1e-38  -50.2    0        0        -50.2      0  3  3 0.42
  157 ZINC00006545 ZINC 1.799e+03   7.76e-40 -55.6    0        0        -55.6      0  3  3 0.20
  152 ZINC00004896 <0>1 1.562e+03   -54.6    -1.91    0        0        -56.5      5  3  3 0.02
  162 ZINC00007404 ZINC 1.703e+03   1.69e-38 -39.3    0        0        -39.3      0  3  3 0.43
  161 ZINC00007404 ZINC 1.612e+03   5.96e-39 -33      0        0        -33        9  3  3 0.33
  156 ZINC00006545 ZINC 1.799e+03   8.93e-40 -55.6    0        0        -55.6      0  3  3 0.21
  166 ZINC00008844 ZINC 1.539e+03   8.47e-39 -34.3    0        0        -34.3      0  3  3 0.54
  159 ZINC00006921 <0>1 1.433e+03   -35      -6.79    0        0        -41.8      9  3  3 0.16
  165 ZINC00006561 ZINC 1.828e+03   7.74e-39 -43.4    0        0        -43.4      0  3  3 0.41
  160 ZINC00007346 <0>1 1.509e+03   -28.4    -8.61    0        0        -37        8  3  3 0.18
  170 ZINC00009168 <0>1 1.262e+03   -30.6    -12.7    0        0        -43.3      3  3  3 0.03
  163 ZINC00007936 UNL1 1.100e+03   -4.07    -20.8    0        0        -24.9      1  3  3 0.26
  169 ZINC00009168 <0>1 1.184e+03   -51.5    -14.1    0        0        -65.6      3  3  3 0.01
  164 ZINC00008315 ZINC 1.764e+03   1.97e-38 -38.5    0        0        -38.5      0  3  3 0.42
  174 ZINC00009223 <0>1 1.380e+03   -53.3    -3.49    0        0        -56.8      2  3  3 0.07
  167 ZINC00008998 <0>1 1.367e+03   -15.6    -12.8    0        0        -28.4      4  3  3 0.25
  173 ZINC00009168 <0>1 1.142e+03   -60.9    -6.69    0        0        -67.6      5  3  3 0.01
  168 ZINC00009146 ZINC 2.396e+03   1.23e-38 -48.8    0        0        -48.8      0  3  3 0.24
  178 ZINC00005702 <0>1 1.473e+03   -29.7    -7.63    0        0        -37.3      2  3  3 0.17
  171 ZINC00009168 <0>1 1.244e+03   -75      2.79     0        0        -72.2      9  3  3 0.02
  177 ZINC00000613 <0>1 1.265e+03   -19.6    -20.4    0        0        -40        9  3  3 0.24
  172 ZINC00009168 <0>1 1.195e+03   -63.3    -3.13    0        0        -66.4      5  3  3 0.01
  182 ZINC00003208 ZINC 2.192e+03   -1.94e-39 -43.7    0        0        -43.7      0  3  3 0.16
  175 ZINC00009508 ZINC 1.643e+03   1.07e-38 -40.4    0        0        -40.4      0  3  3 0.43
  181 ZINC00003166 ZINC 1.791e+03   7.9e-39  -46      0        0        -46        0  3  3 0.47
  176 ZINC00009540 <0>1 1.369e+03   -23.4    -8.43    0        0        -31.8      8  3  3 0.20
  186 ZINC00004094 ZINC 1.918e+03   8.75e-39 -50      0        0        -50        0  3  3 0.17
  179 ZINC00002060 ZINC 1.693e+03   3.84e-39 -51      0        0        -51        0  3  3 0.32
  185 ZINC00000692 ZINC 2.298e+03   9.01e-39 -44.3    0        0        -44.3      0  3  3 0.08
  180 ZINC00003166 ZINC 1.699e+03   9.49e-39 -46.8    0        0        -46.8      0  3  3 0.48
  190 ZINC00005482 ZINC 2.144e+03   1.96e-38 -42.3    0        0        -42.3      0  3  3 0.55
  183 ZINC00003208 ZINC 1.949e+03   6.53e-39 -52.3    0        0        -52.3      0  3  3 0.35
  189 ZINC00000107 UNL1 1.307e+03   -4.41    -24.4    0        0        -28.8      4  3  3 0.22
  184 ZINC00000692 ZINC 2.270e+03   1.38e-38 -44.8    0        0        -44.8      0  3  3 0.56
  194 ZINC00005817 ZINC 1.982e+03   2.32e-38 -45.2    0        0        -45.2      0  3  3 0.39
  187 ZINC00004094 ZINC 1.759e+03   -6.11e-39 -50.8    0        0        -50.8      0  3  3 0.05
  193 ZINC00005749 ZINC 1.942e+03   2.35e-38 -49.4    0        0        -49.4      0  3  3 0.15
  188 ZINC00000107 UNL1 1.307e+03   -6.93    -20.7    0        0        -27.6      6  3  3 0.17
  198 ZINC00006459 <0>1 1.566e+03   -45.2    -4.62    0        0        -49.8      5  3  3 0.01
  191 ZINC00005482 ZINC 2.160e+03   6.93e-39 -48.9    0        0        -48.9      0  3  3 0.21
  197 ZINC00006459 <0>1 1.634e+03   -12      -25      0        0        -36.9      8  3  3 0.62
  192 ZINC00005749 ZINC 2.022e+03   1.66e-38 -44.9    0        0        -44.9      0  3  3 0.10
  202 ZINC00006497 <0>1 1.688e+03   -31.9    -4.86    0        0        -36.7      5  3  3 0.01
  195 ZINC00005820 <0>1 1.549e+03   -44.2    -8.34    0        0        -52.5     10  3  3 0.12
  201 ZINC00006497 <0>1 1.578e+03   -56.7    -1.86    0        0        -58.6      3  3  3 0.06
  196 ZINC00001996 ZINC 2.294e+03   2.57e-38 -47.6    0        0        -47.6      0  3  3 0.22
  206 ZINC00006518 <0>1 1.548e+03   -28.2    -16.2    0        0        -44.4      4  3  3 0.28
  199 ZINC00006497 UNL1 1.308e+03   -12.5    -14.6    0        0        -27.1      8  3  3 0.13
  205 ZINC00006518 <0>1 1.492e+03   -75      2.91     0        0        -72.1      2  3  3 0.05
  200 ZINC00006497 UNL1 1.459e+03   -8.6     -26.6    0        0        -35.2      3  3  3 0.26
  210 ZINC00006518 <0>1 1.439e+03   -42.8    -3.52    0        0        -46.3      3  3  3 0.14
  203 ZINC00006500 ZINC 2.052e+03   1.49e-38 -56.7    0        0        -56.7      0  3  3 0.24
  209 ZINC00006518 <0>1 1.737e+03   -56.8    -0.728   0        0        -57.5      3  3  3 0.04
  204 ZINC00006500 ZINC 2.069e+03   1.09e-38 -46.6    0        0        -46.6      0  3  3 0.29
  214 ZINC00006546 <0>1 1.197e+03   -39.8    -10.8    0        0        -50.6      6  3  3 0.21
  207 ZINC00006518 <0>1 1.754e+03   -46.9    -18.2    0        0        -65.1      2  3  3 0.13
  213 ZINC00006546 <0>1 1.266e+03   -30.4    -15.2    0        0        -45.6      0  3  3 0.02
  208 ZINC00006518 <0>1 1.741e+03   -30      -17.8    0        0        -47.8     10  3  3 0.14
  218 ZINC00005566 <0>1 1.568e+03   -59.8    2.54     0        0        -57.3      8  3  3 0.02
  211 ZINC00006518 <0>1 1.491e+03   -41.6    -8.97    0        0        -50.6      8  3  3 0.24
  217 ZINC00005604 ZINC 1.917e+03   6.57e-39 -40.2    0        0        -40.2      0  3  3 0.52
  212 ZINC00006518 <0>1 1.704e+03   -45.4    -18.9    0        0        -64.4      7  3  3 0.12
  222 ZINC00000493 ZINC 1.883e+03   1.37e-38 -45.5    0        0        -45.5      0  3  3 0.25
  215 ZINC00004853 ZINC 2.228e+03   1.42e-38 -46.9    0        0        -46.9      0  3  3 0.68
  221 ZINC00007242 ZINC 1.820e+03   2.12e-38 -49.1    0        0        -49.1      0  3  3 0.18
  216 ZINC00005604 ZINC 1.728e+03   1.28e-38 -40.7    0        0        -40.7      0  3  3 0.25
  226 ZINC00008523 ZINC 1.983e+03   8.51e-39 -39.1    0        0        -39.1      0  3  3 0.15
  219 ZINC00005566 <0>1 1.618e+03   -18.7    -21.9    0        0        -40.7      5  3  3 0.31
  225 ZINC00008523 ZINC 1.939e+03   -7.66e-39 -43.4    0        0        -43.4      0  3  3 0.05
  220 ZINC00007242 ZINC 1.839e+03   3.77e-38 -49.1    0        0        -49.1      0  3  3 0.02
  230 ZINC00009270 ZINC 2.158e+03   2.99e-40 -58.2    0        0        -58.2      0  3  3 0.17
  223 ZINC00000362 <0>1 1.500e+03   -23.2    -15      0        0        -38.2      1  3  3 0.11
  229 ZINC00009270 ZINC 2.166e+03   3.15e-40 -59.6    0        0        -59.6      0  3  3 0.17
  224 ZINC00000362 <0>1 1.570e+03   -46.6    -7.12    0        0        -53.7      2  3  3 0.30
  234 ZINC00003334 <0>1 1.306e+03   -30.2    -16.1    0        0        -46.3     10  3  3 0.18
  227 ZINC00009130 ZINC 2.010e+03   2.22e-38 -42      0        0        -42        0  3  3 0.41
  233 ZINC00009622 <0>1 1.173e+03   -40.1    -9.67    0        0        -49.8      0  3  3 0.05
  228 ZINC00009270 ZINC 2.096e+03   -8.17e-40 -52.8    0        0        -52.8      0  3  3 0.16
  238 ZINC00000014 ZINC 1.736e+03   1.27e-38 -43.8    0        0        -43.8      0  3  3 0.44
  231 ZINC00009622 <0>1 1.243e+03   -60.2    -9.51    0        0        -69.7      7  3  3 0.19
  237 ZINC00006509 UNL1 1.342e+03   -7.68    -26.1    0        0        -33.7      1  3  3 0.45
  232 ZINC00009622 <0>1 1.287e+03   -17.8    -12.7    0        0        -30.6      8  3  3 0.09
  242 ZINC00001928 <0>1 1.248e+03   -46.4    -12.5    0        0        -58.9      9  3  3 0.01
  235 ZINC00003334 <0>1 1.306e+03   -9.94    -21.9    0        0        -31.8      5  3  3 0.40
  241 ZINC00001613 <0>1 1.535e+03   -49.3    4.6      0        0        -44.7      8  3  3 0.00
  236 ZINC00006509 UNL1 1.408e+03   -1.5     -31.9    0        0        -33.4      6  3  3 0.60
  246 ZINC00001266 ZINC 1.676e+03   3.27e-38 -45.6    0        0        -45.6      0  3  3 0.18
  239 ZINC00000014 ZINC 1.883e+03   1.19e-38 -42.9    0        0        -42.9      0  3  3 0.51
  245 ZINC00001928 <0>1 1.242e+03   -58.4    -6.81    0        0        -65.3      9  3  3 0.01
  240 ZINC00001613 <0>1 1.575e+03   -57.4    5.28     0        0        -52.1      8  3  3 0.01
  250 ZINC00001212 <0>1 1.237e+03   -61.5    -4.86    0        0        -66.4      2  3  3 0.00
  243 ZINC00001928 <0>1 1.291e+03   -46.5    -12.2    0        0        -58.7      9  3  3 0.04
  249 ZINC00001212 <0>1 1.307e+03   -26.8    -28.9    0        0        -55.7      9  3  3 0.30
  244 ZINC00001928 <0>1 1.359e+03   -54.6    -7.56    0        0        -62.1      4  3  3 0.03
  254 ZINC00002057 <0>1 1.348e+03   -24.4    -20.2    0        0        -44.5      0  3  3 0.37
  247 ZINC00001266 ZINC 1.675e+03   -6.1e-39 -53.2    0        0        -53.2      0  3  3 0.25
  253 ZINC00002030 ZINC 1.542e+03   -3.96e-39 -31.6    0        0        -31.6      7  3  3 0.26
  248 ZINC00001212 <0>1 1.293e+03   -22.8    -13      0        0        -35.9      6  3  3 0.00
  258 ZINC00003048 ZINC 2.386e+03   1.55e-38 -57.4    0        0        -57.4      0  3  3 0.41
  251 ZINC00001212 <0>1 1.255e+03   -54.1    -12.4    0        0        -66.5      0  3  3 0.21
  257 ZINC00002060 ZINC 1.909e+03   9.43e-39 -43.8    0        0        -43.8      0  3  3 0.45
  252 ZINC00002030 ZINC 1.567e+03   -2.11e-40 -41.8    0        0        -41.8      0  3  3 0.05
  262 ZINC00003535 <0>1 1.329e+03   -34.5    -16.3    0        0        -50.9      3  3  3 0.08
  255 ZINC00002057 <0>1 1.343e+03   -13.8    -15.8    0        0        -29.6      0  3  3 0.23
  261 ZINC00003250 <0>1 1.388e+03   -38.3    -10.1    0        0        -48.4      8  3  3 0.27
  256 ZINC00002057 <0>1 1.323e+03   -38.6    -8.56    0        0        -47.2      0  3  3 0.03
  266 ZINC00003800 <0>1 1.352e+03   -34.3    -18.3    0        0        -52.7      8  3  3 0.18
  259 ZINC00000673 ZINC 2.361e+03   1.99e-38 -59.8    0        0        -59.8      0  3  3 0.32
  265 ZINC00001314 ZINC 2.138e+03   1.27e-38 -47.7    0        0        -47.7      0  3  3 0.61
  260 ZINC00000673 ZINC 2.441e+03   1.12e-38 -51      0        0        -51        0  3  3 0.22
